Store ID,Store Name,Division,Urbanicity,lag_1,lag_4,lag_13,lag_52,Urbanicity_enc,CYE Total Households,CYE Household Density HH SqMi,CYE Median Household Income,CYE Total Housing Units,CYE Total Population,income_affluent,housing_old_share,housing_new_share,Sister Store Count in TradeArea,total_competitor_ta,Wallflowers Depot Count in TradeArea
S00974,"Maplegate, FL",SOUTH,Large Town,893706.2917,774946.6204,668118.997,633512.7082,1,246106,1425,76317,280183,636878,15.91,21.82,20.08,2,49,10
S00975,"Shadowwood, TN",SOUTH,Rural,1970263.092,2072337.451,2514901.528,2317612.23,4,26946,57,58873,30011,66011,8.36,31.179999999999996,20.53,0,5,1
S00976,"Frostheights, RI",NORTH,Small Town,915138.5192,930607.4658,1240063.215,859470.6773,6,61563,519,86288,65201,153657,18.9,60.629999999999995,8.29,0,9,1
S00977,"Lowbay, FL",SOUTH,Small Town,1603553.367,1653524.974,1991986.932,1738172.03,6,75460,114,72688,110968,184671,13.64,13.439999999999998,29.770000000000003,1,30,5
S00978,"Eastvalley, LA",SOUTH,Rural,412779.48,425031.8605,458669.2192,410030.0336,4,75091,151,69359,83604,182925,14.37,28.85,26.909999999999997,1,27,6
S00979,"Southgate, IL",NORTH,Large City,657157.217,380262.9938,553235.3118,432192.0881,0,315466,4512,79680,339410,813396,19.2,80.45,5.79,0,42,2
S00980,"Frostmesa, TN",SOUTH,Small Town,1078180.851,1071804.693,1218355.711,1047879.452,6,74423,47,60689,82249,186379,8.36,30.799999999999997,18.83,2,27,6
S00981,"Sageshire, PA",NORTH,Small City,405376.5685,363527.4682,471812.6061,357909.9983,5,218859,4169,60929,232306,564852,10.879999999999999,76.97999999999999,2.15,0,21,3
S00982,"Ashpoint, SC",SOUTH,Large Town,305868.7193,297625.3435,317996.1352,316667.2354,1,123426,350,71555,136556,302737,15.42,28.64,29.75,2,21,3
S00983,"Southgrove, AR",WEST,Large Town,840645.2271,827597.5216,1027115.83,767874.0186,1,166125,362,72967,184239,372946,15.18,30.51,23.78,1,42,9
S00984,"Maplehaven, TX",WEST,Small City,700315.7033,613627.0341,1075626.892,750513.1848,5,280435,1589,107845,300015,668283,26.950000000000003,9.62,25.82,2,60,13
S00985,"Ashbend, AL",SOUTH,Large Town,692819.6674,663979.4089,734526.9134,700651.9204,1,206428,455,95748,226905,493605,23.68,32.05,23.33,4,55,13
S00986,"Granitecrest, NY",NORTH,Metropolis,1839840.319,1584121.617,2172517.835,1640840.178,2,497793,14362,70718,530341,1303371,17.79,80.78,5.970000000000001,0,29,0
S00987,"Royalwood, CA",WEST,Large Town,256332.9058,238860.9223,266516.8272,253675.1012,1,133044,827,77632,138868,422260,16.74,36.39,17.87,2,25,3
S00988,"Greenford, WA",WEST,Small Town,521112.8344,503443.0811,641225.1775,512671.837,6,39202,33,93293,42624,105797,21.86,33.51,21.18,0,14,1
S00989,"Frostisle, TX",SOUTH,Small Town,577465.7795,541233.1195,528735.931,467908.6772,6,136213,379,76830,147633,389064,16.26,21.1,27.89,1,36,6
S00990,"Moonside, TN",SOUTH,Large Town,1528798.187,1808630.422,1923011.031,1543617.769,1,88092,397,80778,93944,217995,16.26,22.15,27.3,3,25,4
S00991,"Northside, IN",NORTH,Small Town,573045.923,562334.8952,729510.7277,521491.9799,6,42502,52,75361,50345,108120,12.57,39.71,18.919999999999998,0,13,1
S00992,"Oakridge, KY",SOUTH,Rural,1488979.371,1692010.882,1733087.662,1379689.646,4,94287,82,62515,103080,251738,7.540000000000001,20.16,28.7,1,23,8
S00993,"Silverfall, VA",NORTH,Large Town,247641.4141,213356.9991,276160.214,221648.6267,1,127152,1137,86684,134694,293094,18.77,46.5,13.16,1,24,2
S00994,"Bearbend, TX",SOUTH,Large Town,462797.6187,526478.572,473930.6704,431447.6173,1,129130,531,93587,137842,370126,23.15,5.26,44.55,1,23,5
S00995,"Lowford, GA",SOUTH,Rural,1268368.001,1353129.911,1303170.508,1611074.773,4,30760,17,52764,35784,82234,7.5200000000000005,27.700000000000003,18.04,0,12,1
S00996,"Highview, TX",WEST,Small City,297710.2764,335522.1082,367347.3576,280100.2508,5,210462,1318,82512,222225,595546,16.580000000000002,16.65,22.029999999999998,0,43,11
S00997,"Oakside, FL",SOUTH,Large Town,375722.8682,328158.1757,364383.4082,332642.8815,1,179790,873,80532,193109,472635,18.04,15.94,30.759999999999998,0,34,7
S00998,"Royalport, OH",NORTH,Small City,176053.8054,164657.1026,186321.0885,165947.1758,5,193428,1711,59619,211277,424802,9.11,79.28999999999999,4.25,0,31,3
S00999,"Blueshire, MD",NORTH,Small City,332402.9734,263384.4848,367740.7703,270087.2297,5,528580,2328,99917,577211,1275459,28.89,55.17,17.5,3,48,3
S01000,"Cedargate, IL",NORTH,Small Town,314869.3503,296024.3205,359609.9634,320940.414,6,86842,96,82927,95791,199191,16.85,46.19,14.43,1,21,3
S01001,"Stardor, IA",WEST,Large Town,2249436.0,2179052.0,2668952.0,2213668.0,1,209396,384,91286,224139,507993,21.15,34.480000000000004,27.1,1,53,4
S01002,"Galmark, NV",WEST,Small Town,327718.5532,289896.5134,382502.8661,306613.4792,6,123671,88,84986,136044,291959,19.21,15.129999999999999,23.91,1,45,6
S01003,"Crystalmont, TX",WEST,Small Town,309732.9893,338791.6833,350399.6202,308768.9358,6,59019,43,52606,66667,146179,9.3,28.630000000000003,20.43,0,32,9
S01004,"Lowrock, MA",NORTH,Small Town,1533453.217,1447264.395,2134870.351,1341649.368,6,43045,329,136053,46423,112388,42.95,47.080000000000005,13.27,0,10,0
S01005,"Lowsprings, CT",NORTH,Large Town,427661.8292,491630.1683,500177.6934,425023.8844,1,161725,656,88096,174177,399236,22.36,63.199999999999996,7.71,1,41,3
S01006,"Winfall, GA",SOUTH,Small City,426861.9913,465295.6011,490076.7342,353180.276,5,1066560,1052,104281,1147482,2692934,27.880000000000003,17.42,29.18,13,213,30
S01007,"Pinecamp, MO",WEST,Large Town,567012.2328,538768.9693,674703.3007,714359.6322,1,168097,1025,104891,182663,385556,26.07,40.620000000000005,16.64,2,46,4
S01008,"Northrun, MA",NORTH,Small Town,495085.4789,519327.66,840642.5954,659311.843,6,217178,268,71818,231531,536790,15.219999999999999,63.97,6.74,1,63,4
S01009,"Sagemere, TN",SOUTH,Rural,2078781.274,2258681.173,2547826.979,2109763.852,4,46889,32,56330,53114,111371,6.75,18.69,28.439999999999998,0,11,2
S01010,"Redshire, AZ",WEST,Small City,661521.9921,660875.3967,764319.4526,700091.3509,5,539701,1286,82628,584413,1490844,15.7,13.86,28.01,6,108,24
S01011,"Graniterock, NY",NORTH,Small Town,590046.156,465633.9514,621381.7165,428373.1672,6,45577,69,81538,50965,114433,20.4,44.19,14.760000000000002,0,12,1
S01012,"Silvergrove, IL",NORTH,Small City,688343.3793,544992.1594,806840.0797,613603.923,5,263599,1360,101807,276636,667186,26.490000000000002,39.22,7.32,0,55,7
S01013,"Blackmere, TX",WEST,Rural,1436047.652,1546296.496,1672697.502,1281490.937,4,25907,22,62467,30164,67180,11.18,23.39,28.229999999999997,0,8,1
S01014,"Riversprings, NY",NORTH,Small Town,1721874.324,1742199.689,2239782.118,1383499.382,6,81977,170,93905,89768,191683,22.11,37.800000000000004,22.18,1,29,3
S01015,"Crystalridge, FL",SOUTH,Small Town,277801.0,242640.5,266698.5,294975.75,6,284867,563,74751,352326,683519,14.04,8.07,34.93,4,67,11
S01016,"Highmesa, WA",WEST,Small Town,475730.19,466910.6221,594128.7363,470764.867,6,70520,66,68006,73848,197878,11.64,39.72,14.870000000000001,0,24,2
S01017,"Bearwood, MO",WEST,Large Town,1662026.168,1436895.206,1941968.142,1499173.765,1,168546,135,64947,181360,400473,9.99,23.840000000000003,25.64,3,47,15
S01018,"Clearport, NV",WEST,Rural,143823.4905,132073.7948,139955.6885,122711.5268,4,144282,1505,68573,152683,429776,11.18,12.940000000000001,38.83,2,24,6
S01019,"Redfall, LA",SOUTH,Large Town,563476.5979,537456.2421,627946.8209,628857.75,1,139650,968,61537,160140,323367,12.129999999999999,49.85,11.71,1,32,7
S01020,"Granitebend, CA",WEST,Small Town,1670139.397,1451203.463,1887914.316,1593345.579,6,255739,1664,93661,264474,812113,22.39,37.85,16.07,0,43,10
S01021,"Frostgard, NJ",NORTH,Large Town,116463.0,125250.0,149228.75,120302.5,1,80134,650,98174,84893,213112,24.240000000000002,25.75,16.1,2,16,2
S01022,"Winjunction, CO",WEST,Small City,235420.7617,218831.5343,277678.9001,216015.0206,5,331563,2494,94862,355652,764304,22.95,30.96,19.9,0,48,6
S01023,"Clearvalley, NY",NORTH,Large Town,682883.2407,725233.5358,941682.5302,650809.3871,1,233295,669,87355,255448,541661,19.86,59.1,10.219999999999999,4,56,7
S01024,"Lakegard, LA",SOUTH,Small Town,953086.5535,1075524.779,1131719.189,1038586.758,6,89231,250,57024,99874,209232,10.55,24.740000000000002,23.33,0,26,4
S01025,"Granitewood, IL",NORTH,Small Town,186110.9175,162133.5227,220663.9791,157838.7919,6,43648,67,87174,46639,115042,19.91,33.0,24.05,0,8,1
S01026,"Rivbay, CA",WEST,Small City,493148.2419,462829.846,481493.3266,473933.539,5,91820,771,106723,94573,304060,27.5,19.47,24.08,1,24,3
S01027,"Royalsprings, NC",SOUTH,Small Town,634880.9246,640340.7866,734565.139,620286.515,6,56457,83,61332,62967,132929,9.81,26.34,22.0,0,12,3
S01028,"Shadowhaven, FL",SOUTH,Large Town,1202117.803,1255778.141,1276279.939,1038198.553,1,102743,362,89968,109639,273439,16.92,7.73,36.49,1,25,5
S01029,"Crystaldale, OK",WEST,Small Town,1037885.899,1224974.933,1331122.976,1034379.119,6,131892,316,69153,143866,349808,11.36,33.0,23.54,2,42,12
S01030,"Cedarbay, PA",NORTH,Large Town,851488.6591,749369.5942,990154.7717,793301.5868,1,119364,535,86711,125991,304205,20.560000000000002,53.02,15.07,1,18,2
S01031,"Foxfall, WV",NORTH,Small Town,431604.3177,456118.5234,595707.4405,388425.7284,6,64837,60,59842,72088,148483,9.7,46.4,12.32,2,20,4
S01032,"Frostgrove, FL",SOUTH,Small Town,691581.4376,648543.167,705899.9392,749836.2674,6,49899,416,62271,56063,130353,9.31,23.490000000000002,15.68,1,8,1
S01033,"Lakerock, NM",WEST,Small Town,1614452.612,1692706.936,1772658.226,1623905.243,6,67860,69,63373,74000,165357,10.99,18.25,28.17,0,20,4
S01034,"Foxfield, CA",WEST,Large Town,1292995.277,1178859.027,1189324.242,1115943.425,1,122408,481,70920,127881,383067,12.82,30.720000000000002,21.43,1,24,3
S01035,"Whitecrest, NH",NORTH,Small Town,250657.4833,262121.7374,352456.7119,307387.3847,6,93651,301,109712,102621,224316,31.53,46.66,16.1,0,24,2
S01036,"Vanpoint, AL",SOUTH,Small Town,2368375.444,2288351.765,2335901.42,2234537.219,6,60347,74,62651,67553,142201,9.2,34.879999999999995,19.82,1,13,4
S01037,"Graymark, AL",SOUTH,Rural,2517732.0,2802816.0,2790588.0,2315460.0,4,87845,78,67922,99224,218568,13.36,20.810000000000002,32.86,1,20,5
S01038,"Highheights, CA",WEST,Remote,1034494.072,961013.4927,1170281.984,971980.7249,3,35737,32,101064,38970,92952,27.689999999999998,18.44,27.799999999999997,0,10,1
S01039,"Lakecrest, AK",WEST,Small Town,986652.1272,880170.0719,1184860.399,825052.3951,6,11489,36,98868,13166,32843,24.0,7.84,45.36,0,1,0
S01040,"Rivheights, TN",SOUTH,Small Town,143733.75,158436.25,185712.0,152729.0,6,51591,231,68221,56419,124022,14.120000000000001,30.64,23.29,1,10,2
S01041,"Lowrun, WA",WEST,Small Town,705368.1024,789114.0691,913919.9147,740350.5468,6,40100,90,128826,42105,113320,38.88,18.27,26.65,0,13,1
S01042,"Brighthollow, TX",SOUTH,Small Town,866506.4998,911503.8462,960018.2563,791028.2662,6,48927,30,53956,56130,125664,8.7,26.28,20.53,1,16,3
S01043,"Wolfheights, AR",WEST,Small Town,955364.1877,1096496.338,1164433.695,827863.8532,6,130782,214,69970,144781,304600,13.68,29.019999999999996,24.439999999999998,1,36,5
S01044,"Whitemesa, FL",SOUTH,Rural,427031.4025,434488.3139,473854.8432,469317.2602,4,110175,384,80837,120447,267235,15.59,14.48,23.97,1,29,5
S01045,"Frosthaven, AR",WEST,Rural,616156.8951,670451.8181,718706.0448,620565.0842,4,67299,34,63232,74871,170536,9.04,14.870000000000001,30.76,1,19,6
S01046,"Oakgrove, FL",SOUTH,Small City,772431.1235,639629.8391,848766.3874,909464.5262,5,301444,1546,76490,326867,708294,17.23,28.919999999999998,19.990000000000002,3,59,13
S01047,"Sunview, TX",SOUTH,Small City,427239.9476,412701.8973,501736.1778,380634.4988,5,231981,1115,83079,249519,654603,18.59,5.72,35.5,2,37,7
S01048,"Sageside, WA",WEST,Large City,1073430.735,990393.417,1132458.277,1140345.465,0,422478,3545,129558,449905,920475,40.66,45.4,24.189999999999998,0,47,0
S01049,"Morcove, KY",SOUTH,Rural,1066688.556,1401301.466,1373439.685,1199981.592,4,44067,42,49934,48730,112622,6.050000000000001,19.36,23.46,1,12,3
S01050,"Whitehollow, SC",SOUTH,Large Town,741046.4339,744335.7125,788255.9192,641028.4897,1,234755,299,80620,258191,576934,16.49,18.41,36.16,4,60,12
S01051,"Riverridge, MI",NORTH,Small City,378445.3502,423128.4664,474857.1441,464558.8358,5,186705,1717,63235,199007,466351,9.77,65.4,4.42,1,27,2
S01052,"Lakeshire, NJ",NORTH,Large Town,378712.5574,384465.3641,525316.4112,371673.9469,1,153953,1152,89068,164019,376337,20.97,54.61,9.32,3,36,5
S01053,"Redwood, NY",NORTH,Rural,849256.0902,942407.4534,1108755.062,767026.0279,4,30615,23,60542,36530,74500,8.129999999999999,57.400000000000006,8.780000000000001,0,11,1
S01054,"Vanheights, TX",SOUTH,Rural,2069752.0,2075916.0,1971372.0,1565456.0,4,34663,21,72446,42640,94255,14.860000000000001,23.32,26.520000000000003,0,14,3
S01055,"Pinecrest, LA",SOUTH,Large Town,533518.2871,658208.878,611828.6484,604804.1627,1,187295,586,71843,209930,456983,15.68,22.56,27.79,2,60,15
S01056,"Blackside, KY",SOUTH,Small Town,1921438.504,2591052.021,3061683.083,2004864.096,6,68368,52,68492,73696,166932,10.68,38.32,16.57,1,25,4
S01057,"Pinebrook, VT",NORTH,Small Town,2850368.0,2879056.0,3781440.0,2592536.0,6,84980,112,90739,90824,203170,22.95,35.51,19.299999999999997,1,33,2
S01058,"Cedarrock, VA",NORTH,Rural,579201.2478,570464.8945,798228.8015,604767.6618,4,23151,28,50062,29957,53276,5.82,35.8,16.53,0,5,1
S01059,"Pineridge, IN",NORTH,Rural,711563.6643,764639.6007,827591.7471,693334.3443,4,72311,43,60332,80966,177546,8.53,49.31,15.18,0,21,6
S01060,"Clearrock, NC",SOUTH,Small City,274666.8877,209106.8021,313282.3881,311841.9348,5,297408,1123,86630,320007,684288,20.75,23.22,29.42,4,48,8
S01061,"Winhold, CA",WEST,Large Town,114712.5,110844.5,126771.75,114307.5,1,302662,1185,92057,316387,754360,22.65,38.2,10.94,2,57,11
S01062,"Crystalcliff, OH",NORTH,Rural,647447.1026,603049.7797,827890.288,603488.2717,4,28746,88,61381,32458,67028,7.800000000000001,59.3,8.52,0,10,1
S01063,"Goldmesa, IL",NORTH,Large Town,323840.9076,282067.2554,310363.9544,280358.5767,1,175307,753,116534,184748,481629,33.08,28.39,15.47,0,57,6
S01064,"Southgard, WV",NORTH,Rural,1881391.503,1957800.716,2799078.457,2024742.712,4,46190,33,57713,52506,110272,10.23,46.980000000000004,13.0,1,22,4
S01065,"Lowmere, MI",NORTH,Large Town,735493.9679,896854.555,1166589.254,826371.6012,1,205480,619,86782,214422,499537,17.8,27.65,20.869999999999997,2,51,5
S01066,"Starfall, TX",WEST,Large Town,301377.9424,306268.8379,436128.6535,307534.0358,1,203110,997,122475,214359,537675,33.47,5.72,32.760000000000005,2,43,10
S01067,"Pinehold, CT",NORTH,Small Town,716781.0573,662137.5963,970187.9434,638531.3624,6,97294,229,90828,111348,229452,23.2,54.88999999999999,12.1,0,32,4
S01068,"Coppercourt, UT",WEST,Small Town,635852.2611,578915.8467,702745.1647,569494.2528,6,87102,445,121452,89762,315034,31.72,6.67,53.17,0,26,5
S01069,"Sunisle, NC",SOUTH,Large Town,537913.6734,512427.1707,643563.5737,539234.0498,1,146329,835,99966,154114,370227,25.189999999999998,15.95,24.96,3,28,6
S01070,"Oakhaven, AL",SOUTH,Small Town,1068404.851,1126843.583,1113594.118,1010318.825,6,139419,120,69498,155109,346242,12.190000000000001,27.48,22.44,2,40,10
S01071,"Graniteshire, NV",WEST,Remote,2615132.0,2424672.0,2925312.0,2282984.0,3,124221,25,75513,132699,304424,13.370000000000001,18.72,25.44,1,28,4
S01072,"Oakport, MO",WEST,Rural,336159.4688,358175.361,369269.261,328438.6351,4,26660,21,66388,29641,69639,8.99,27.65,26.27,1,15,2
S01073,"Ironrock6, NC",SOUTH,Small Town,1383907.804,1420690.498,1463621.53,1334863.679,6,69665,293,75154,74905,174351,14.83,31.800000000000004,24.619999999999997,1,10,2
S01074,"Ironmark, TN",SOUTH,Small Town,3483512.072,3755633.354,4610012.373,3918774.1,6,70661,216,68690,77266,169185,14.219999999999999,30.15,22.78,1,17,2
S01075,"Pinebend, OK",WEST,Large Town,1008578.909,1048978.034,1016983.655,887503.6128,1,345530,412,68075,382680,863734,11.85,38.2,21.490000000000002,5,92,25
S01076,"Rivshire, KS",WEST,Small Town,1561680.613,1608800.756,1726135.789,1594585.254,6,80648,76,70042,88318,193076,11.57,46.14,11.93,0,22,5
S01077,"Sagekeep, MS",SOUTH,Rural,412454.685,429425.2734,489757.2224,387043.612,4,25983,18,42306,30147,62096,5.79,41.53,8.47,0,7,2
S01078,"Silverbend, FL",SOUTH,Small Town,305185.0199,292128.5058,283771.0655,289213.1019,6,60760,247,77019,67895,145525,14.3,17.64,27.740000000000002,1,14,1
S01079,"Stonehaven, TN",SOUTH,Rural,1665070.24,1653858.87,1887165.064,1804892.62,4,35890,62,74045,39498,89823,14.559999999999999,18.92,24.31,0,12,3
S01080,"Royalvalley, CT",NORTH,Large Town,1740588.0,1571024.0,2657540.0,1639360.0,1,156331,726,94007,167281,395879,24.22,58.82000000000001,9.44,1,27,4
S01081,"Stormmont, AL",SOUTH,Small Town,1616753.415,1819718.185,1946270.932,1460446.998,6,40282,70,58409,44103,105684,9.53,26.94,18.43,0,14,3
S01082,"Riverfield, CT",NORTH,Small Town,349479.6792,322442.2179,468659.2207,379265.6622,6,62751,131,98777,68646,149736,24.77,52.53,10.42,0,20,1
S01083,"Ironridge, NY",NORTH,Large Town,2454892.0,1955688.0,3330612.0,2283204.0,1,150820,1044,141545,156389,477548,46.21,66.15,5.449999999999999,1,41,2
S01084,"Royalmere, WA",WEST,Large City,431559.5458,360695.9414,541751.0519,388728.4722,0,314344,4595,128481,335068,651636,39.9,43.69,24.549999999999997,0,34,0
S01085,"Ironridge, FL",SOUTH,Large Town,282966.9287,248438.1427,269514.3204,266315.2021,1,119861,446,68881,137983,249459,11.93,6.24,49.489999999999995,1,25,4
S01086,"Stonebay, NC",SOUTH,Small Town,2366361.126,2263610.627,2557681.601,2571289.657,6,95141,141,72072,106096,212365,15.25,31.64,22.98,2,22,3
S01087,"Sunstrand, NJ",NORTH,Large Town,268780.0411,267140.0669,362596.7103,217712.3405,1,128024,673,137301,133544,340205,40.32,35.75,15.620000000000001,0,19,3
S01088,"Blackford, CA",WEST,Small Town,1118850.611,1077968.225,1167603.812,1083450.854,6,171560,650,79663,178653,526166,16.94,29.11,24.62,2,41,8
S01089,"Starhaven, LA",SOUTH,Small Town,1477289.022,1761060.744,1874720.669,1599331.443,6,132071,275,88807,144629,328194,21.77,12.01,37.230000000000004,2,47,11
S01090,"Silvercove, TN",SOUTH,Rural,1286408.29,1416413.695,1472928.145,1306142.678,4,35214,26,54918,41994,85557,7.81,33.47,17.34,0,15,3
S01091,"Coppermere, NC",SOUTH,Rural,1116511.564,1099668.945,1211485.734,1210343.039,4,27843,29,49019,35665,61755,8.219999999999999,34.37,15.719999999999999,0,7,2
S01092,"Blackmont, AR",WEST,Small Town,1079282.843,1117525.602,1280202.864,1090486.393,6,34252,31,56700,38264,88752,8.75,19.08,22.23,0,10,4
S01093,"Stormcrest, IL",NORTH,Small City,1652118.513,1255853.318,2342330.443,1706068.246,5,230663,835,120541,239669,653339,33.63,17.86,26.8,1,57,5
S01094,"Starshire, WA",WEST,Small City,1840315.239,1848445.081,1883007.675,2256487.225,5,226673,1392,123134,238677,572294,36.06,34.19,21.34,1,33,2
S01095,"Ironplains, OH",NORTH,Small Town,302257.6949,295099.2806,373975.6658,293191.8267,6,63164,103,56568,68650,152555,7.09,59.99999999999999,10.0,0,19,2
S01096,"Graymere, AK",WEST,Small Town,1465872.979,1325972.487,1711019.372,1177583.76,6,85879,204,116333,91809,222591,32.05,12.66,17.19,1,15,3
S01097,"Ironkeep, KS",WEST,Rural,422510.9673,496261.7059,507043.0411,412779.35,4,31055,21,61787,34682,76746,8.09,58.39,10.45,0,13,1
S01098,"Brightbrook, FL",SOUTH,Large Town,1019018.34,919412.3607,1024846.568,1082654.754,1,92378,353,63282,102811,236753,9.45,21.740000000000002,19.69,2,24,3
S01099,"Foxmesa, NC",SOUTH,Rural,2832900.0,2669108.0,2919492.0,2618884.0,4,28915,78,50677,32493,67162,6.87,40.52,15.620000000000001,0,9,2
S01100,"Royalharbor, NJ",NORTH,Large Town,323389.7741,297535.5768,407536.9614,327083.0127,1,71277,980,102980,75693,184526,26.8,51.93,11.68,0,13,1
S01101,"Mapleside, GA",SOUTH,Large Town,570178.9198,480115.1468,592921.2029,561762.4743,1,197722,546,107306,206688,580616,28.06,4.11,43.67,3,46,6
S01102,"Moonbend, NV",WEST,Large City,1780921.105,1460612.068,2071046.149,1735101.381,0,214202,1696,55371,234018,589613,6.789999999999999,20.259999999999998,17.58,1,23,6
S01103,"Foxcliff, KS",WEST,Large Town,622789.6985,654314.6819,924557.1405,619003.6556,1,453376,609,92015,492660,1089469,21.07,42.260000000000005,18.17,5,113,17
S01104,"Northbrook, TX",WEST,Rural,999183.8309,1083180.629,1309742.24,869508.0228,4,39956,39,58714,47869,105370,10.96,17.91,26.32,0,18,4
S01105,"Sagemesa, NJ",NORTH,Small City,224831.8993,218360.9309,306240.6148,210443.7366,5,182666,1290,120311,192545,532659,36.37,55.64,11.81,0,33,3
S01106,"Vanjunction, FL",SOUTH,Small Town,1001993.421,925331.4212,1128748.158,1114201.784,6,94093,224,57485,104241,221044,9.379999999999999,10.77,28.49,1,18,4
S01107,"Vandor, MA",NORTH,Small Town,420694.8856,412078.9233,518749.0018,382585.2343,6,66641,248,113922,72668,169440,32.57,38.49,16.7,1,21,2
S01108,"Graniteheights, SC",SOUTH,Small Town,391223.7935,414020.5439,456214.2552,347413.1806,6,63284,146,63933,71328,158330,11.84,18.69,26.85,2,24,4
S01109,"Whitejunction, MO",WEST,Large Town,391151.8493,396907.0279,489345.2424,381437.6636,1,259264,1329,97271,279059,577018,23.1,61.28,9.14,2,60,6
