Store ID,Store Name,Division,n_weeks,Actual_Total,Predicted_Total,WAPE_pct,Bias_pct,RMSE,Q1_Bias,Q2_Bias,Q3_Bias,Q4_Bias,abs_bias,target_status,role_of_store,Plan_Total,Plan_Bias_pct,Plan_WAPE_pct,Model_Improvement_pp
S01398,"Stormvalley, SC",SOUTH,13,22311730.0,22038794.0,7.07,-1.22,159434.0,,,1.6,-3.1,1.22,Well-Calibrated,High Growth,21911893.635,-1.7920455518240779,1.7920455518240779,-5.277954448175922
S00138,"Lowmont, MI",NORTH,13,6243556.0,6167239.0,8.73,-1.22,55963.0,,,-4.6,1.5,1.22,Well-Calibrated,Maintain,6356728.129,1.8126229507671545,1.8126229507671545,-6.9173770492328455
S00730,"Northford, VA",NORTH,13,7033520.0,6947814.0,4.82,-1.22,32709.0,,,-1.3,-1.2,1.22,Well-Calibrated,Growth,7050627.8953,0.24323376204233405,0.24323376204233405,-4.576766237957666
S01472,"Redside, NC",SOUTH,13,6575215.0,6655204.0,6.43,1.22,39316.0,,,4.9,-1.2,1.22,Well-Calibrated,Growth,6879753.1683,4.631607761875467,4.631607761875467,-1.7983922381245323
S00804,"Blueford, FL",SOUTH,13,21081494.0,20823756.0,5.81,-1.22,131170.0,,,2.2,-3.3,1.22,Well-Calibrated,Maintain,21044570.11,-0.17514835523516786,0.17514835523516786,-5.634851644764832
S00486,"Wolfcross, MI",NORTH,13,10219840.0,10095426.0,6.7,-1.22,59446.0,,,-0.5,-1.7,1.22,Well-Calibrated,Defend,10223579.9341,0.03659484003663646,0.03659484003663646,-6.6634051599633635
S00520,"Morgrove, NY",NORTH,13,9339942.0,9225584.0,8.29,-1.22,72810.0,,,-5.6,2.1,1.22,Well-Calibrated,Defend,8412299.9265,-9.931989657965755,9.931989657965755,1.6419896579657554
S01378,"Highbrook, CA",WEST,13,5366746.0,5301816.0,11.83,-1.21,63023.0,,,5.1,-5.0,1.21,Well-Calibrated,Defend,5607256.0308,4.481487120873614,4.481487120873614,-7.348512879126386
S01609,"Goldjunction, VT",NORTH,13,7747476.0,7841589.0,4.59,1.21,33130.0,,,1.2,1.2,1.21,Well-Calibrated,Neutral,7607761.7672,-1.803351605090488,1.803351605090488,-2.7866483949095118
S00241,"Southdale, AZ",WEST,13,10353702.0,10478516.0,7.01,1.21,69419.0,,,-0.2,2.1,1.21,Well-Calibrated,Maintain,11326803.0414,9.398580733731766,9.398580733731766,2.388580733731766
S00376,"Highwatch, AZ",WEST,13,3961799.0,4009615.0,10.29,1.21,39885.0,,,-4.1,4.6,1.21,Well-Calibrated,Defend,4088640.8797999998,3.201623297900771,3.201623297900771,-7.088376702099229
S00716,"Lowpoint, FL",SOUTH,13,7595865.0,7504146.0,7.85,-1.21,53837.0,,,-7.3,2.4,1.21,Well-Calibrated,Growth,8482950.4951,11.67853161029061,11.67853161029061,3.828531610290611
S00531,"Brightdor, IL",NORTH,13,3892590.0,3846051.0,9.93,-1.2,37605.0,,,1.7,-3.0,1.2,Well-Calibrated,Neutral,3872090.5703,-0.5266269938524276,0.5266269938524276,-9.403373006147572
S00930,"Goldgard, NY",NORTH,13,5536721.0,5603158.0,6.22,1.2,34076.0,,,-2.9,4.3,1.2,Well-Calibrated,Defend,5481329.4093,-1.0004403454680053,1.0004403454680053,-5.219559654531994
S00142,"Wolfpoint, MI",NORTH,13,8339240.0,8439559.0,9.24,1.2,75499.0,,,-0.5,2.5,1.2,Well-Calibrated,Maintain,8696934.315,4.289291530163414,4.289291530163414,-4.950708469836586
S00303,"Rivgard, KY",SOUTH,13,8853151.0,8747986.0,7.03,-1.19,59522.0,,,-2.1,-0.5,1.19,Well-Calibrated,Neutral,8678266.4422,-1.9753933689824168,1.9753933689824168,-5.054606631017584
S00098,"Pinefield, IN",NORTH,13,2556219.0,2525730.0,9.48,-1.19,23423.0,,,0.0,-2.0,1.19,Well-Calibrated,Maintain,2625498.7575,2.7102434298469666,2.7102434298469666,-6.769756570153033
S00130,"Greenpoint, OH",NORTH,13,11521198.0,11658525.0,5.56,1.19,70115.0,,,0.8,1.5,1.19,Well-Calibrated,Maintain,11570694.5824,0.4296131565484746,0.4296131565484746,-5.130386843451525
S00828,"Greendor, SC",SOUTH,13,7682936.0,7591694.0,6.35,-1.19,44756.0,,,-1.7,-0.8,1.19,Well-Calibrated,Growth,8091183.8906000005,5.313696360349748,5.313696360349748,-1.036303639650252
S00442,"Rivdor, TX",SOUTH,13,6426425.0,6350041.0,3.8,-1.19,23723.0,,,0.5,-2.2,1.19,Well-Calibrated,High Growth,6261716.149900001,-2.562993423248532,2.562993423248532,-1.237006576751468
S00468,"Oakgate, KY",SOUTH,13,12268839.0,12411966.0,6.83,1.17,71575.0,,,-1.3,3.1,1.17,Well-Calibrated,Neutral,12268678.519,-0.0013080373782768766,0.0013080373782768766,-6.828691962621723
S00366,"Ironcove, GA",SOUTH,13,8340578.0,8437889.0,8.75,1.17,77237.0,,,2.8,0.0,1.17,Well-Calibrated,Growth,8422081.169,0.9771884994061534,0.9771884994061534,-7.772811500593846
S00185,"Royalbay, TX",SOUTH,13,18826947.0,19047478.0,6.74,1.17,128752.0,,,-0.3,2.2,1.17,Well-Calibrated,Defend,18905224.793,0.41577528741118497,0.41577528741118497,-6.324224712588816
S00409,"Whitecamp, AR",WEST,13,12116988.0,12259205.0,6.73,1.17,75549.0,,,1.1,1.2,1.17,Well-Calibrated,Maintain,12713781.8632,4.925265777270718,4.925265777270718,-1.8047342227292829
S01304,"Ashvalley, OH",NORTH,13,12348834.0,12204260.0,7.17,-1.17,83211.0,,,1.0,-2.6,1.17,Well-Calibrated,Maintain,12452062.8019,0.8359396676641647,0.8359396676641647,-6.334060332335835
S01722,"Maplecamp, AR",WEST,13,4036790.0,4083450.0,4.91,1.16,19940.0,,,3.1,-0.1,1.16,Well-Calibrated,Maintain,4050348.3773,0.3358702657309352,0.3358702657309352,-4.574129734269065
S00243,"Bearcamp, WA",WEST,13,5881021.0,5949185.0,8.12,1.16,47227.0,,,4.4,-1.0,1.16,Well-Calibrated,Defend,5959082.3444,1.327343405167229,1.327343405167229,-6.792656594832771
S00557,"Brightsprings, NY",NORTH,13,2525521.0,2554784.0,5.99,1.16,15742.0,,,-0.2,2.2,1.16,Well-Calibrated,Maintain,2369983.5,-6.158630239067503,6.158630239067503,0.16863023906750296
S00686,"Cedarcross, OH",NORTH,13,7848253.0,7938963.0,8.96,1.16,69291.0,,,1.7,0.8,1.16,Well-Calibrated,Defend,8092904.5143,3.1172735422774966,3.1172735422774966,-5.842726457722504
S00680,"Coppermont, IN",NORTH,13,7950192.0,8041658.0,6.96,1.15,52727.0,,,-1.0,2.7,1.15,Well-Calibrated,Growth,8523393.7518,7.209910802154221,7.209910802154221,0.24991080215422112
S00749,"Morfield, TX",SOUTH,13,5389256.0,5327337.0,5.6,-1.15,32492.0,,,-1.6,-0.9,1.15,Well-Calibrated,Growth,5348112.977,-0.7634267698546895,0.7634267698546895,-4.83657323014531
S00163,"Foxvalley, MS",SOUTH,13,10383587.0,10502850.0,7.11,1.15,65176.0,,,1.6,0.8,1.15,Well-Calibrated,Maintain,10411073.6763,0.2647127269218277,0.2647127269218277,-6.845287273078172
S01187,"Westwood, VA",NORTH,13,3640594.0,3599169.0,4.9,-1.14,20750.0,,,-1.8,-0.7,1.14,Well-Calibrated,High Growth,3332373.5543,-8.466213087754362,8.466213087754362,3.5662130877543614
S01542,"Wolfmesa, MO",WEST,13,5816767.0,5883287.0,6.21,1.14,32828.0,,,3.1,-0.2,1.14,Well-Calibrated,Maintain,5968191.481,2.6032413022560417,2.6032413022560417,-3.6067586977439583
S00868,"Northbay, NM",WEST,13,4109956.0,4157014.0,10.11,1.14,37586.0,,,1.8,0.7,1.14,Well-Calibrated,Maintain,4147402.4754999997,0.9111162138962001,0.9111162138962001,-9.1988837861038
S00684,"Crystalkeep, MS",SOUTH,13,14293406.0,14130228.0,5.45,-1.14,77760.0,,,1.7,-2.9,1.14,Well-Calibrated,Growth,15181177.8451,6.211058757443821,6.211058757443821,0.7610587574438208
S00789,"Copperwood, AR",WEST,13,23170924.0,23434524.0,4.38,1.14,94777.0,,,4.7,-1.1,1.14,Well-Calibrated,High Growth,25847274.974,11.550471504718583,11.550471504718583,7.170471504718583
S00910,"Eaglegrove, ID",WEST,13,7113277.0,7031888.0,6.93,-1.14,48731.0,,,-1.9,-0.6,1.14,Well-Calibrated,High Growth,6789090.3142,-4.557487158169154,4.557487158169154,-2.3725128418308454
S00584,"Pineport, TX",SOUTH,13,6016444.0,6084270.0,7.31,1.13,40727.0,,,-0.9,2.5,1.13,Well-Calibrated,Defend,6171837.1416,2.582807080062571,2.582807080062571,-4.727192919937428
S00697,"Bluepoint, SC",SOUTH,13,8543003.0,8446303.0,6.58,-1.13,60646.0,,,0.1,-2.0,1.13,Well-Calibrated,High Growth,8646212.6928,1.2081195897976427,1.2081195897976427,-5.371880410202357
S01135,"Froststrand, NJ",NORTH,13,8590194.0,8493297.0,6.01,-1.13,51760.0,,,-2.3,-0.3,1.13,Well-Calibrated,Defend,7913443.2162999995,-7.878178114487292,7.878178114487292,1.868178114487292
S00640,"Foxbrook, CO",WEST,13,37238588.0,36817080.0,6.7,-1.13,225070.0,,,0.5,-2.3,1.13,Well-Calibrated,High Growth,35635452.0,-4.305039707735427,4.305039707735427,-2.3949602922645727
S01402,"Vanbend, MO",WEST,13,14763671.0,14930313.0,6.99,1.13,104664.0,,,1.7,0.7,1.13,Well-Calibrated,Neutral,14931931.5709,1.1396933113722232,1.1396933113722232,-5.850306688627777
S01437,"Wolfsprings, NH",NORTH,12,12734910.0,12878852.0,7.73,1.13,99474.0,,,-0.1,2.2,1.13,Well-Calibrated,Maintain,12429032.0261,-2.401885634841547,2.401885634841547,-5.328114365158454
S00958,"Wolfford, NH",NORTH,12,5036965.0,5093676.0,8.36,1.13,43389.0,,,-0.6,2.6,1.13,Well-Calibrated,Defend,5000212.3803,-0.7296580321681745,0.7296580321681745,-7.630341967831825
S00013,"Sageview, FL",SOUTH,13,9073984.0,8972142.0,6.53,-1.12,65087.0,,,-2.4,-0.3,1.12,Well-Calibrated,Growth,9682871.7997,6.710258687914806,6.710258687914806,0.18025868791480537
S01150,"Eastwood, HI",WEST,13,84670456.0,85615830.0,5.48,1.12,445061.0,,,1.9,0.6,1.12,Well-Calibrated,Neutral,82754876.0,-2.2623948074638927,2.2623948074638927,-3.2176051925361078
S01720,"Ironcliff, CA",WEST,13,3036340.0,3070298.0,9.27,1.12,26283.0,,,4.4,-0.9,1.12,Well-Calibrated,Maintain,2959000.75,-2.547120875791249,2.547120875791249,-6.722879124208751
S00197,"Stormdor, FL",SOUTH,13,3518874.0,3479554.0,4.96,-1.12,15687.0,,,3.1,-3.6,1.12,Well-Calibrated,Growth,3605017.3268,2.448036695829402,2.448036695829402,-2.5119633041705978
S01049,"Morcove, KY",SOUTH,13,18314670.0,18517586.0,7.28,1.11,123374.0,,,1.1,1.1,1.11,Well-Calibrated,Neutral,17193704.1206,-6.1205901029065775,6.1205901029065775,-1.1594098970934228
S00264,"Clearplains, IN",NORTH,13,6410377.0,6481674.0,7.12,1.11,44192.0,,,0.5,1.5,1.11,Well-Calibrated,Neutral,6111360.0241,-4.6645770740160835,4.6645770740160835,-2.4554229259839166
S01133,"Graycourt, VA",NORTH,13,19401109.0,19186128.0,3.82,-1.11,73253.0,,,-0.5,-1.5,1.11,Well-Calibrated,Neutral,20015955.832,3.1691324037198,3.1691324037198,-0.6508675962801997
S00866,"Eaglewatch, SC",SOUTH,13,10710787.0,10829761.0,6.27,1.11,71687.0,,,3.0,-0.1,1.11,Well-Calibrated,Growth,10739777.1287,0.2706629186071883,0.2706629186071883,-5.999337081392811
S01607,"Stargate, TX",SOUTH,13,17978544.0,17779712.0,6.59,-1.11,116917.0,,,0.5,-2.2,1.11,Well-Calibrated,High Growth,18734665.929,4.205690566488595,4.205690566488595,-2.3843094335114046
S00625,"Morhold, NC",SOUTH,13,18550965.0,18345556.0,5.13,-1.11,101900.0,,,-0.1,-1.8,1.11,Well-Calibrated,High Growth,18238732.8,-1.6831048950822733,1.6831048950822733,-3.4468951049177265
S00344,"Cedarheights, TX",WEST,13,7512302.0,7429382.0,6.27,-1.1,41966.0,,,-0.7,-1.4,1.1,Well-Calibrated,Neutral,7321658.5895,-2.5377495539982315,2.5377495539982315,-3.732250446001768
S01149,"Oakview, TX",WEST,13,19828450.0,19610896.0,7.12,-1.1,142209.0,,,1.2,-2.6,1.1,Well-Calibrated,Growth,19319785.770999998,-2.5653252220925093,2.5653252220925093,-4.554674777907491
S00694,"Greengate, OK",WEST,13,9514998.0,9619695.0,9.28,1.1,98824.0,,,-2.6,3.7,1.1,Well-Calibrated,Neutral,9718859.3186,2.142526131902506,2.142526131902506,-7.137473868097493
S00015,"Foxmont, NC",SOUTH,13,16585081.0,16402425.0,7.22,-1.1,120399.0,,,1.1,-2.5,1.1,Well-Calibrated,Growth,16847785.1268,1.5839785575964365,1.5839785575964365,-5.636021442403563
S01205,"Blackcourt, CT",NORTH,13,4524827.0,4475166.0,4.87,-1.1,24360.0,,,-3.5,0.6,1.1,Well-Calibrated,Defend,4284237.6724,-5.317094501071542,5.317094501071542,0.4470945010715415
S00249,"Wolfharbor, CA",WEST,13,29157940.0,29476222.0,7.1,1.09,194870.0,,,-0.2,1.9,1.09,Well-Calibrated,Defend,28912200.0,-0.8427893054173238,0.8427893054173238,-6.2572106945826755
S01702,"Highvalley, NJ",NORTH,13,26644382.0,26355290.0,6.89,-1.09,170201.0,,,0.9,-2.4,1.09,Well-Calibrated,Maintain,25794557.338999998,-3.189507870739889,3.189507870739889,-3.7004921292601107
S00545,"Brightcourt, MI",NORTH,13,28133280.0,28439596.0,7.53,1.09,197839.0,,,-0.6,2.5,1.09,Well-Calibrated,Defend,28473240.0,1.2083909163808841,1.2083909163808841,-6.321609083619116
S00691,"Silverhold, NY",NORTH,13,6421754.0,6352460.0,6.59,-1.08,35604.0,,,-1.3,-0.9,1.08,Well-Calibrated,Maintain,6179653.1261,-3.7700116494652396,3.7700116494652396,-2.8199883505347603
S01163,"Oakrock, ID",WEST,13,5348118.0,5290219.0,9.55,-1.08,52935.0,,,-1.6,-0.7,1.08,Well-Calibrated,High Growth,5411878.3973,1.1922025149781716,1.1922025149781716,-8.357797485021829
S01268,"Highkeep, MO",WEST,13,12083115.0,12214184.0,6.41,1.08,73321.0,,,2.5,0.2,1.08,Well-Calibrated,Neutral,11966243.4824,-0.9672300362944481,0.9672300362944481,-5.442769963705552
S01495,"Copperrock, NC",SOUTH,13,19539589.0,19327668.0,5.59,-1.08,108425.0,,,0.5,-2.1,1.08,Well-Calibrated,High Growth,18895788.201,-3.294853330845386,3.294853330845386,-2.295146669154614
S01639,"Frostmont, VA",NORTH,13,17636490.0,17446738.0,6.02,-1.08,100881.0,,,-0.7,-1.3,1.08,Well-Calibrated,Growth,17672595.57,0.20472083730946633,0.20472083730946633,-5.815279162690533
S01679,"Starhollow, VA",NORTH,13,13596415.0,13450864.0,5.69,-1.07,80534.0,,,-0.3,-1.6,1.07,Well-Calibrated,High Growth,13839315.878700001,1.7865068012413652,1.7865068012413652,-3.9034931987586354
S00951,"Clearmont, NC",SOUTH,13,23377311.0,23126900.0,6.67,-1.07,148020.0,,,0.7,-2.2,1.07,Well-Calibrated,Growth,24883105.651,6.441265426121938,6.441265426121938,-0.22873457387806173
S00702,"Crystalhaven, GA",SOUTH,13,6121156.0,6055732.0,6.25,-1.07,40390.0,,,0.5,-2.1,1.07,Well-Calibrated,Neutral,6180434.0911,0.9684133372846541,0.9684133372846541,-5.281586662715346
S01259,"Royalshire, VA",NORTH,13,9053611.0,8956573.0,7.58,-1.07,66042.0,,,3.2,-3.8,1.07,Well-Calibrated,Maintain,8999651.6683,-0.5959979029361976,0.5959979029361976,-6.984002097063803
S01654,"Shadowfield, OH",NORTH,13,5555654.0,5496467.0,8.56,-1.07,44960.0,,,3.6,-4.1,1.07,Well-Calibrated,Defend,6033860.0752,8.607556827693012,8.607556827693012,0.04755682769301117
S00613,"Rivershire, SC",SOUTH,13,62639148.0,61971212.0,4.92,-1.07,272471.0,,,-0.0,-1.8,1.07,Well-Calibrated,High Growth,62626780.0,-0.019744840718459326,0.019744840718459326,-4.90025515928154
S00717,"Ironvalley, MD",NORTH,13,5724041.0,5663566.0,5.83,-1.06,36005.0,,,-4.0,1.0,1.06,Well-Calibrated,Defend,5925233.2126,3.514863233858741,3.514863233858741,-2.315136766141259
S00848,"Copperrun, GA",SOUTH,13,15666753.0,15500381.0,4.68,-1.06,72667.0,,,1.6,-2.7,1.06,Well-Calibrated,Neutral,14488640.0273,-7.519828599455164,7.519828599455164,2.8398285994551644
S00297,"Wolfview, VA",NORTH,13,7494564.0,7415046.0,5.86,-1.06,40818.0,,,0.6,-2.1,1.06,Well-Calibrated,Maintain,7686901.7456,2.5663633748407513,2.5663633748407513,-3.293636625159249
S01577,"Ashheights, MI",NORTH,13,12037470.0,11910442.0,7.34,-1.06,91305.0,,,2.0,-3.0,1.06,Well-Calibrated,Maintain,12952485.4574,7.601393460585984,7.601393460585984,0.26139346058598445
S00820,"Westcourt, VA",NORTH,13,23253346.0,23006628.0,4.18,-1.06,110459.0,,,-2.1,-0.3,1.06,Well-Calibrated,Neutral,23134463.154,-0.5112504927247925,0.5112504927247925,-3.668749507275207
S01106,"Vanjunction, FL",SOUTH,13,14138490.0,13989818.0,4.51,-1.05,65153.0,,,-1.4,-0.8,1.05,Well-Calibrated,High Growth,14730026.623300001,4.183874114562453,4.183874114562453,-0.3261258854375466
S00763,"Stonecourt, MI",NORTH,13,23610180.0,23858640.0,11.76,1.05,259670.0,,,-5.9,6.5,1.05,Well-Calibrated,Defend,23692968.0,0.3506453572145575,0.3506453572145575,-11.409354642785443
S00829,"Granitetown, TX",SOUTH,13,5200259.0,5255070.0,7.23,1.05,37345.0,,,0.6,1.3,1.05,Well-Calibrated,Growth,5609526.0314,7.870127841709418,7.870127841709418,0.6401278417094174
S00318,"Winport, SC",SOUTH,13,16691739.0,16515852.0,7.36,-1.05,120022.0,,,1.0,-2.4,1.05,Well-Calibrated,Neutral,16537305.747,-0.9252076910620306,0.9252076910620306,-6.43479230893797
S01295,"Northcamp, CO",WEST,13,3175931.0,3209347.0,8.16,1.05,27527.0,,,5.8,-1.8,1.05,Well-Calibrated,Growth,3106788.8708,-2.177066479089119,2.177066479089119,-5.982933520910882
S01266,"Copperridge, NY",NORTH,13,26196350.0,25920144.0,5.84,-1.05,149661.0,,,-2.0,-0.3,1.05,Well-Calibrated,Defend,26765867.613,2.174034218507547,2.174034218507547,-3.665965781492453
S01073,"Ironrock6, NC",SOUTH,13,20369989.0,20159074.0,4.49,-1.04,79462.0,,,0.0,-1.7,1.04,Well-Calibrated,Growth,20794231.929,2.0826860976704573,2.0826860976704573,-2.407313902329543
S01543,"Rivbend, PA",NORTH,13,3743659.0,3782596.0,8.15,1.04,33841.0,,,-2.0,3.2,1.04,Well-Calibrated,Defend,3825533.7135,2.1870238047856407,2.1870238047856407,-5.96297619521436
S00144,"Weststrand, OK",WEST,13,9053244.0,8959421.0,7.05,-1.04,64931.0,,,-2.3,-0.2,1.04,Well-Calibrated,Maintain,8688948.668,-4.023920398036332,4.023920398036332,-3.0260796019636675
S01292,"Southrock, IN",NORTH,13,3154261.0,3187165.0,6.68,1.04,18304.0,,,-0.5,2.2,1.04,Well-Calibrated,Defend,3242008.1497,2.781860781336736,2.781860781336736,-3.8981392186632635
S00450,"Stormgate, DE",NORTH,13,21451753.0,21227732.0,7.58,-1.04,146192.0,,,3.2,-3.8,1.04,Well-Calibrated,Growth,21574809.716000002,0.5736441026521324,0.5736441026521324,-7.006355897347868
S01387,"Morplains, AZ",WEST,13,30305345.0,29991248.0,5.98,-1.04,182252.0,,,-5.0,1.1,1.04,Well-Calibrated,Growth,31621216.655,4.342044794408383,4.342044794408383,-1.6379552055916173
S00336,"Ashmont, AL",SOUTH,13,6935344.0,6863930.0,4.85,-1.03,32948.0,,,0.7,-2.1,1.03,Well-Calibrated,Neutral,6615744.802800001,-4.608267408220837,4.608267408220837,-0.2417325917791624
S01671,"Bluefield, MI",NORTH,13,14663512.0,14815039.0,8.54,1.03,105701.0,,,5.9,-2.1,1.03,Well-Calibrated,Neutral,15305094.1045,4.375364540909431,4.375364540909431,-4.164635459090568
S00939,"Crystalmark, NC",SOUTH,13,2878570.0,2848948.0,7.16,-1.03,20710.0,,,-0.7,-1.3,1.03,Well-Calibrated,Growth,2867748.75,-0.3759245041808954,0.3759245041808954,-6.7840754958191045
S00850,"Lowjunction, FL",SOUTH,13,2191079.0,2168593.0,7.9,-1.03,17568.0,,,-0.4,-1.4,1.03,Well-Calibrated,Growth,2159766.75,-1.4290790062795544,1.4290790062795544,-6.470920993720446
S00438,"Eaglecrest, CA",WEST,13,3808565.0,3769457.0,7.31,-1.03,30070.0,,,-1.2,-0.9,1.03,Well-Calibrated,Neutral,3866538.2951,1.5221821105849636,1.5221821105849636,-5.787817889415036
S00841,"Moonmere, OH",NORTH,13,10587397.0,10696665.0,5.77,1.03,56497.0,,,2.7,-0.1,1.03,Well-Calibrated,Growth,10671557.3676,0.7949108510807663,0.7949108510807663,-4.975089148919233
S00265,"Rivvalley, LA",SOUTH,13,5838775.0,5778747.0,7.36,-1.03,37836.0,,,2.4,-3.1,1.03,Well-Calibrated,Growth,5677025.51,-2.7702641393100476,2.7702641393100476,-4.589735860689952
S00621,"Galstrand, IL",NORTH,13,21752528.0,21976580.0,9.76,1.03,190919.0,,,3.6,-0.7,1.03,Well-Calibrated,Neutral,23766137.228,9.256897533932609,9.256897533932609,-0.5031024660673911
S00632,"Northtown, NC",NORTH,13,13422037.0,13283969.0,6.03,-1.03,82924.0,,,1.4,-2.6,1.03,Well-Calibrated,Growth,13162206.1929,-1.93585226370632,1.93585226370632,-4.09414773629368
S00359,"Southbrook, MN",WEST,13,2733035.0,2760877.0,11.7,1.02,37607.0,,,3.2,-0.4,1.02,Well-Calibrated,Defend,2754762.7477,0.7950043705989929,0.7950043705989929,-10.904995629401007
S00101,"Foxbend, TX",SOUTH,13,2849131.0,2878164.0,4.85,1.02,14737.0,,,-0.8,2.2,1.02,Well-Calibrated,Maintain,2979300.1744,4.5687325152827265,4.5687325152827265,-0.28126748471727314
S00656,"Pinemont, TN",SOUTH,13,4952722.0,5003112.0,4.14,1.02,20458.0,,,1.2,0.9,1.02,Well-Calibrated,Neutral,5263575.9542,6.276426462054594,6.276426462054594,2.1364264620545947
S00669,"Galcrest, SC",SOUTH,13,17959773.0,17777366.0,7.76,-1.02,117109.0,,,-0.3,-1.5,1.02,Well-Calibrated,Growth,17690853.75,-1.497342143466958,1.497342143466958,-6.262657856533042
S01681,"Vanport, NJ",NORTH,13,12086473.0,11963491.0,6.26,-1.02,69960.0,,,-0.1,-1.7,1.02,Well-Calibrated,Maintain,12142234.8064,0.4613571419883963,0.4613571419883963,-5.798642858011603
S01170,"Vanhaven, FL",SOUTH,13,16114869.0,16280008.0,5.22,1.02,76879.0,,,2.6,-0.0,1.02,Well-Calibrated,High Growth,17593458.642,9.175312824448035,9.175312824448035,3.9553128244480353
S00070,"Lakereach, NH",NORTH,12,6715894.0,6784090.0,10.53,1.02,72141.0,,,-0.3,2.1,1.02,Well-Calibrated,Defend,6712515.0813,-0.05031226966953724,0.05031226966953724,-10.479687730330463
S00322,"Stormview, FL",SOUTH,13,21346524.0,21564956.0,8.29,1.02,152347.0,,,6.8,-2.6,1.02,Well-Calibrated,Neutral,20061280.728,-6.020855067551045,6.020855067551045,-2.2691449324489543
S01082,"Riverfield, CT",NORTH,13,5436072.0,5491396.0,6.85,1.02,32905.0,,,-1.3,2.7,1.02,Well-Calibrated,Defend,5699250.3453,4.841332956958631,4.841332956958631,-2.0086670430413687
S01252,"Winrun, TX",WEST,13,31049549.0,30731710.0,4.82,-1.02,155272.0,,,-0.4,-1.4,1.02,Well-Calibrated,Growth,31034581.204,-0.048206162350377744,0.048206162350377744,-4.771793837649622
S01172,"Vanreach, FL",SOUTH,13,9741875.0,9840187.0,6.06,1.01,61520.0,,,1.5,0.7,1.01,Well-Calibrated,Growth,10196839.3079,4.670192420863544,4.670192420863544,-1.3898075791364555
S01489,"Bearreach, VA",NORTH,13,3674890.0,3637600.0,6.61,-1.01,27042.0,,,3.5,-3.8,1.01,Well-Calibrated,Neutral,3685354.8177,0.28476546780992124,0.28476546780992124,-6.325234532190079
S00639,"Blackcrest, VA",NORTH,13,20871107.0,20661262.0,10.14,-1.01,240736.0,,,1.5,-2.6,1.01,Well-Calibrated,Growth,19350180.391,-7.287234975126145,7.287234975126145,-2.8527650248738556
S01634,"Whitegrove, TN",SOUTH,13,6375539.0,6310902.0,6.18,-1.01,37593.0,,,-1.7,-0.6,1.01,Well-Calibrated,Neutral,6286066.6631,-1.403368984175306,1.403368984175306,-4.776631015824694
S00453,"Frostcross, ME",NORTH,13,17474754.0,17650912.0,9.17,1.01,152042.0,,,-0.8,2.4,1.01,Well-Calibrated,Maintain,17469228.868,-0.031617795592425994,0.031617795592425994,-9.138382204407574
S01279,"Vankeep, TN",SOUTH,13,10802775.0,10694552.0,5.85,-1.0,74898.0,,,-0.7,-1.2,1.0,Well-Calibrated,Growth,10953015.866799999,1.390761788521922,1.390761788521922,-4.459238211478078
S01451,"Wolfwatch, NC",SOUTH,13,4408713.0,4364446.0,4.43,-1.0,23290.0,,,-0.6,-1.3,1.0,Well-Calibrated,Maintain,4437589.2176,0.6549806621569626,0.6549806621569626,-3.775019337843037
S01372,"Copperdor, FL",SOUTH,13,4750801.0,4703330.0,6.58,-1.0,27617.0,,,-1.0,-1.0,1.0,Well-Calibrated,Growth,5305113.6304,11.667772032547777,11.667772032547777,5.087772032547777
S00499,"Sagesprings, VA",NORTH,13,6493167.0,6558180.0,9.58,1.0,63003.0,,,-3.2,4.4,1.0,Well-Calibrated,Maintain,6459110.6882,-0.5244946233479019,0.5244946233479019,-9.055505376652098
S00949,"Maplereach, PA",NORTH,13,17518201.0,17343056.0,6.23,-1.0,112379.0,,,-3.1,0.5,1.0,Well-Calibrated,Defend,16391345.265,-6.432485476105676,6.432485476105676,0.20248547610567513
S01010,"Redshire, AZ",WEST,13,9678486.0,9581486.0,5.76,-1.0,49361.0,,,-2.2,-0.3,1.0,Well-Calibrated,Maintain,10020817.6579,3.5370372793843994,3.5370372793843994,-2.2229627206156004
